time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
162.64500000,0.01818284,7380,0.00011120,0.00000000,0,0.00000041,536750,536754,29,0.00206205
162.74500000,0.02016658,7333,0.00018174,0.00000000,0,0.00000057,536754,536741,39,0.00210543
162.84500000,0.01789052,7315,0.00019565,0.00000000,0,0.00000055,536741,536759,66,0.00205238
162.94500000,0.01971549,7337,0.00021924,0.00000000,0,0.00000067,536759,536763,59,0.00203709
163.04500000,0.02562821,7349,0.00041268,0.00000000,0,0.00000059,536763,536745,72,0.00119112
163.14500000,0.01724526,7336,0.00031313,0.00000000,0,0.00000043,536745,536765,97,0.00202767
163.24500000,0.01900849,7321,0.00033807,0.00000000,0,0.00000041,536765,536795,94,0.00208093
163.34500000,0.01777577,7356,0.00011273,0.00000000,0,0.00000045,536795,536795,41,0.00206630
163.44500000,0.01798957,7319,0.00013895,0.00000000,0,0.00000048,536795,536809,52,0.00213941
163.54500000,0.01804238,7333,0.00017129,0.00000000,0,0.00000048,536809,536827,60,0.00124261
163.64500000,0.01994545,7306,0.00015176,0.00000000,0,0.00000054,536827,536845,50,0.00121686
163.74500000,0.01879141,7354,0.00010516,0.00000000,0,0.00000072,536845,536843,28,0.00122918
163.84500000,0.01881357,7296,0.00012819,0.00000000,0,0.00000043,536843,536851,35,0.00129747
163.94500000,0.02186838,7317,0.00018237,0.00000000,0,0.00000056,536851,536887,64,0.00126002
164.04500000,0.02519027,7319,0.00027317,0.00000000,0,0.00000067,536887,536882,41,0.00206129
164.14500000,0.02117490,7359,0.00006784,0.00000000,0,0.00000066,536882,536892,22,0.00122077
164.24500000,0.02266323,7338,0.00026531,0.00000000,0,0.00000065,536892,536903,76,0.00123693
164.34500000,0.01773420,7337,0.00007338,0.00000000,0,0.00000052,536903,536914,25,0.00206419
164.44500000,0.02028513,7290,0.00007603,0.00000000,0,0.00000045,536914,536922,17,0.00210161
164.54500000,0.01855755,7354,0.00013332,0.00000000,0,0.00000045,536922,536908,39,0.00204474
164.64500000,0.05049208,7362,0.01771688,0.00000000,0,0.00000070,536908,541814,6247,0.00209288
164.74500000,0.04169329,7246,0.01636461,0.00000000,0,0.00000062,541575,544418,4767,0.00122444
164.84500000,0.03893645,7300,0.01327644,0.00000000,0,0.00000053,544418,546165,3718,0.00127666
164.94500000,0.02850913,7301,0.00989139,0.00000000,0,0.00000046,546165,548236,3261,0.00122072
165.04500000,0.02609570,7275,0.00763975,0.00000000,0,0.00000050,547252,548832,2800,0.00205033
165.14500000,0.03907120,7305,0.01524645,0.00000000,0,0.00000045,548832,551713,5186,0.00203157
165.24500000,0.04751732,7331,0.01638819,0.00000000,0,0.00000061,550556,555430,6202,0.00205591
165.34500000,0.04479661,7328,0.02014516,0.00000000,0,0.00000043,553626,558113,5470,0.00128531
165.44500000,0.03300950,7223,0.01494800,0.00000000,0,0.00000080,558113,561922,4770,0.00124093
165.54500000,0.04265429,7289,0.02438069,0.00000000,0,0.00000045,561922,566228,4589,0.00205227
165.64500000,0.02558777,7251,0.00457850,0.00000000,0,0.00000031,563916,566459,3123,0.00211276
165.74500000,0.03199969,7228,0.00784354,0.00000000,0,0.00000053,566459,569895,4203,0.00121901
165.84500000,0.02566395,7205,0.00805291,0.00000000,0,0.00000045,569895,573017,3929,0.00138196
165.94500000,0.02702183,7198,0.00884532,0.00000000,0,0.00000053,573017,575998,3909,0.00126232
166.04500000,0.02838971,7151,0.01045703,0.00000000,0,0.00000043,575998,578573,3631,0.00124003
166.14500000,0.03854978,7115,0.01343726,0.00000000,0,0.00000058,578573,581348,3935,0.00202468
166.24500000,0.02854142,7104,0.01100879,0.00000000,0,0.00000059,581348,584055,3997,0.00122050
166.34500000,0.04410975,7091,0.01585104,0.00000000,0,0.00000055,584055,588858,5471,0.00127840
166.44500000,0.04117993,7097,0.01727651,0.00000000,0,0.00000050,588858,593125,5192,0.00121842
166.54500000,0.03142825,7130,0.01323041,0.00000000,0,0.00000054,593125,597347,4982,0.00203807
166.64500000,0.04829478,7133,0.02482490,0.00000000,0,0.00000045,597347,601176,4844,0.00123935
166.74500000,0.03086586,7049,0.01392834,0.00000000,0,0.00000058,600158,604007,4648,0.00206726
166.84500000,0.03493656,6786,0.01446132,0.00000000,0,0.00000047,604007,607746,4600,0.00208462
166.94500000,0.02826151,6552,0.01255597,0.00000000,0,0.00000043,607746,611292,4471,0.00209511
167.04500000,0.02832022,6260,0.01279486,0.00000000,0,0.00000042,611292,614810,4307,0.00206138
167.14500000,0.05792453,6051,0.03823181,0.00000000,0,0.00000052,614695,618170,4246,0.00120276
167.24500000,0.02476589,5850,0.00543691,0.00000000,0,0.00000103,618170,622187,4113,0.00123138
167.34500000,0.02976645,5702,0.00879525,0.00000000,0,0.00000076,622187,626146,4044,0.00121722
167.44500000,0.03040093,5550,0.01600237,0.00000000,0,0.00000050,623282,625771,3909,0.00120098
167.54500000,0.02314235,5396,0.00961997,0.00000000,0,0.00000057,625771,628762,3777,0.00200929
167.64500000,0.03274561,5278,0.01463112,0.00000000,0,0.00000058,628762,631637,3579,0.00207717
167.74500000,0.02673803,5181,0.00959532,0.00000000,0,0.00000071,631637,634443,3501,0.00204586
167.84500000,0.02348400,5036,0.01052479,0.00000000,0,0.00000063,634443,637170,3507,0.00115870
167.94500000,0.02660741,5065,0.00980851,0.00000000,0,0.00000076,637170,639662,3418,0.00123109
168.04500000,0.02311572,4936,0.01053071,0.00000000,0,0.00000054,639634,642381,3435,0.00130459
168.14500000,0.02193914,4942,0.00937357,0.00000000,0,0.00000051,642380,644883,3236,0.00200739
168.24500000,0.02260987,4988,0.00963819,0.00000000,0,0.00000062,644883,647482,3346,0.00114090
168.34000000,0.02466352,4997,0.01178295,0.00000000,0,0.00000106,647482,650086,3368,0.00195596
168.44500000,0.02420422,5074,0.01066700,0.00000000,0,0.00000057,650086,652616,3325,0.00115291
168.54500000,0.02270750,5055,0.00979746,0.00000000,0,0.00000049,652567,655209,3252,0.00115717
168.64500000,0.02269589,4936,0.00954118,0.00000000,0,0.00000067,655209,657491,3117,0.00117024
168.74500000,0.02354316,4932,0.01096592,0.00000000,0,0.00000059,657474,659706,3150,0.00113656
168.84500000,0.02222749,4918,0.00936967,0.00000000,0,0.00000063,659706,662079,3045,0.00118665
168.94500000,0.02161657,4938,0.00907588,0.00000000,0,0.00000073,662079,664251,3005,0.00111115
169.04500000,0.02351202,4989,0.01063702,0.00000000,0,0.00000056,664229,666852,3009,0.00197862
169.14500000,0.02446111,5001,0.00844745,0.00000000,0,0.00000100,665645,667806,2879,0.00117664
169.24500000,0.02605739,5100,0.00868315,0.00000000,0,0.00000064,667763,670027,3007,0.00115231
169.34500000,0.02416737,5234,0.00878002,0.00000000,0,0.00000079,670009,672095,2977,0.00187895
169.44500000,0.02093728,5303,0.00801817,0.00000000,0,0.00000086,672095,674212,2942,0.00114397
169.54500000,0.02313972,5426,0.00938926,0.00000000,0,0.00000076,674212,676430,3061,0.00191928
169.64000000,0.02301614,5594,0.00878480,0.00000000,0,0.00000066,676365,678786,3060,0.00190465
169.74500000,0.02644201,5714,0.00862959,0.00000000,0,0.00000072,678204,680298,3027,0.00187135
169.84500000,0.02904013,5847,0.00980995,0.00000000,0,0.00000074,680269,682422,3083,0.00115216
169.94500000,0.02447729,6071,0.00800610,0.00000000,0,0.00000081,682422,684539,3072,0.00193723
170.04500000,0.03620311,6387,0.01155080,0.00000000,0,0.00000092,684539,688837,4826,0.00119299
170.14500000,0.03894019,6548,0.01208023,0.00000000,0,0.00000072,688725,692899,5167,0.00196097
170.24500000,0.06908005,6827,0.02498729,0.00000000,0,0.00000057,692337,696568,4873,0.00195297
170.34500000,0.06914905,6962,0.02528869,0.00000000,0,0.00000054,696568,700473,4722,0.00202082
170.44500000,0.07601341,6970,0.02864609,0.00000000,0,0.00000085,700348,703861,4320,0.00200037
170.54500000,0.07083948,6907,0.02557496,0.00000000,0,0.00000044,703861,707250,4424,0.00205455
170.64500000,0.07159547,6888,0.02634377,0.00000000,0,0.00000047,707250,710444,4137,0.00118674
170.74500000,0.06529682,6875,0.02347358,0.00000000,0,0.00000042,709074,712518,3984,0.00119096
170.84500000,0.07682564,6821,0.03276825,0.00000000,0,0.00000049,712518,716391,3987,0.00202042
170.94500000,0.06865387,6725,0.02218357,0.00000000,0,0.00000085,716391,717850,3987,0.00119742
171.04500000,0.06371039,6648,0.02323597,0.00000000,0,0.00000061,717850,720870,3931,0.00119501
171.14500000,0.06474004,6624,0.02183992,0.00000000,0,0.00000038,720870,723710,4028,0.00189044
171.24500000,0.06596326,6638,0.02439854,0.00000000,0,0.00000048,723710,726256,3838,0.00119804
171.34500000,0.06554901,6621,0.02307333,0.00000000,0,0.00000039,726256,729372,4031,0.00207246
171.44500000,0.06862893,6760,0.02344405,0.00000000,0,0.00000071,729372,732378,4069,0.00117974
171.54500000,0.07122122,6852,0.02554184,0.00000000,0,0.00000034,732378,735281,4115,0.00120251
171.64500000,0.08135392,6926,0.03442140,0.00000000,0,0.00000069,735281,737723,3787,0.00120517
171.74500000,0.07339106,7210,0.02527021,0.00000000,0,0.00000058,737723,740216,4121,0.00120540
171.84500000,0.07752394,7376,0.02774598,0.00000000,0,0.00000056,740193,745617,5965,0.00121128
171.94500000,0.08154809,7548,0.02955063,0.00000000,0,0.00000061,745339,750727,6221,0.00121953
172.04500000,0.08731898,7701,0.03112585,0.00000000,0,0.00000072,750727,755929,6037,0.00208401
172.14500000,0.08265617,7919,0.03004704,0.00000000,0,0.00000079,755929,761112,5900,0.00206002
172.24500000,0.08377915,8134,0.03141899,0.00000000,0,0.00000054,761112,765155,5107,0.00125556
172.34500000,0.08026908,8414,0.02788755,0.00000000,0,0.00000050,765155,768867,4751,0.00127205
172.44500000,0.08963855,8667,0.03758786,0.00000000,0,0.00000054,768867,771839,4336,0.00124905
172.55000000,0.08159382,8877,0.02832844,0.00000000,0,0.00000060,771839,774832,4264,0.00208418
172.64500000,0.09814978,8939,0.04365632,0.00000000,0,0.00000050,774832,778557,5216,0.00125537
172.74500000,0.10573514,8836,0.03143754,0.00000000,0,0.00000069,778557,782844,5199,0.00127095
172.84500000,0.08359431,8803,0.02946076,0.00000000,0,0.00000059,781205,784524,4503,0.00128663
172.94500000,0.08342893,8450,0.02924560,0.00000000,0,0.00000047,784524,787451,4086,0.00126753
173.04500000,0.08259636,8117,0.02886130,0.00000000,0,0.00000040,787451,789762,3779,0.00133861
173.14500000,0.08295495,7813,0.02970091,0.00000000,0,0.00000053,789762,792099,3693,0.00215040
173.24500000,0.08144313,7657,0.02984920,0.00000000,0,0.00000040,792099,795444,4709,0.00129050
173.34500000,0.10469769,7465,0.04794409,0.00000000,0,0.00000086,795444,798893,4520,0.00128658
173.44500000,0.09049047,7304,0.02514005,0.00000000,0,0.00000067,797379,800829,4230,0.00124084
173.54500000,0.08048025,7090,0.02879268,0.00000000,0,0.00000062,800829,804416,4454,0.00123102
173.64500000,0.07821090,6977,0.02676408,0.00000000,0,0.00000061,804416,807440,4096,0.00126924
173.74500000,0.08013403,6869,0.02676020,0.00000000,0,0.00000091,807440,810427,3752,0.00212973
173.84500000,0.08429836,7034,0.03006424,0.00000000,0,0.00000054,810104,813506,4465,0.00207111
173.94500000,0.08342179,6876,0.02943720,0.00000000,0,0.00000036,813506,816343,3815,0.00122446
174.04500000,0.08703224,6898,0.03158893,0.00000000,0,0.00000090,816343,818170,3648,0.00128287
174.14500000,0.08205968,7022,0.02778416,0.00000000,0,0.00000055,818170,821480,4118,0.00213012
174.24500000,0.08780602,7187,0.02973761,0.00000000,0,0.00000036,821480,824457,3991,0.00123395
174.34500000,0.12554424,7319,0.06944884,0.00000000,0,0.00000051,824457,828048,3693,0.00124493
174.44500000,0.08450708,7458,0.02597626,0.00000000,0,0.00000075,828048,832162,4200,0.00208088
174.54500000,0.08524026,7747,0.02675709,0.00000000,0,0.00000070,832162,836037,3944,0.00122398
174.64500000,0.10071330,7959,0.03619560,0.00000000,0,0.00000055,836037,835632,6383,0.00122168
174.74500000,0.08414699,8419,0.02797348,0.00000000,0,0.00000076,835632,840895,6469,0.00125883
174.84500000,0.08380220,8515,0.03003299,0.00000000,0,0.00000063,840895,846682,6592,0.00126644
174.94500000,0.07930428,8405,0.02713890,0.00000000,0,0.00000053,846682,851331,5669,0.00124994
175.04500000,0.07805218,8239,0.02773738,0.00000000,0,0.00000053,851097,854862,4785,0.00129551
175.14500000,0.09412324,8093,0.04205266,0.00000000,0,0.00000066,854862,859845,6043,0.00195360
175.24500000,0.08423511,7904,0.02861532,0.00000000,0,0.00000050,859700,864775,5721,0.00134916
175.34500000,0.07872062,7961,0.02984688,0.00000000,0,0.00000066,864775,868856,5283,0.00126215
175.44500000,0.08158919,8022,0.02909042,0.00000000,0,0.00000058,868856,873314,5194,0.00126419
175.54500000,0.08162686,7928,0.02940816,0.00000000,0,0.00000095,873314,878105,5546,0.00209874
175.64500000,0.09124614,7925,0.03157745,0.00000000,0,0.00000058,878068,883043,5702,0.00205569
175.74500000,0.08825871,7932,0.03232255,0.00000000,0,0.00000074,882862,887400,5658,0.00130561
175.84500000,0.08780552,7908,0.03407414,0.00000000,0,0.00000045,887400,892390,5744,0.00130941
175.94500000,0.08310327,7920,0.03013709,0.00000000,0,0.00000057,891945,896469,5228,0.00210675
176.04500000,0.08848974,7910,0.03682397,0.00000000,0,0.00000055,896469,900458,4872,0.00217519
176.14500000,0.08824262,7895,0.02664770,0.00000000,0,0.00000080,900458,902957,4832,0.00211586
176.24500000,0.07643193,7909,0.02652205,0.00000000,0,0.00000051,902957,905817,3796,0.00128909
176.34500000,0.07989241,7897,0.02551042,0.00000000,0,0.00000075,905817,908208,3553,0.00125480
176.44500000,0.07838438,7933,0.02803268,0.00000000,0,0.00000064,908208,909559,3178,0.00124665
176.54500000,0.07994728,7912,0.02689101,0.00000000,0,0.00000053,909559,911968,3595,0.00209976
176.64500000,0.07721424,7907,0.02513507,0.00000000,0,0.00000049,911968,913651,2787,0.00125693
176.74500000,0.07741131,7862,0.02508473,0.00000000,0,0.00000064,913651,915287,2793,0.00208610
176.84500000,0.09869701,7914,0.04450225,0.00000000,0,0.00000080,915287,917781,3062,0.00126682
176.94500000,0.07903415,7867,0.02431444,0.00000000,0,0.00000044,917781,917925,4311,0.00125180
177.04500000,0.07566664,7911,0.02232406,0.00000000,0,0.00000061,917925,920646,3174,0.00122668
177.14500000,0.07390108,7909,0.02178007,0.00000000,0,0.00000050,920646,922713,2637,0.00215112
177.24500000,0.07176646,7900,0.02173663,0.00000000,0,0.00000062,922713,924076,2045,0.00125352
177.34500000,0.07992433,7892,0.02591733,0.00000000,0,0.00000092,924076,925571,2268,0.00132260
177.44500000,0.07911102,7881,0.02611098,0.00000000,0,0.00000054,925571,928346,4021,0.00211662
177.54500000,0.07564349,7932,0.02255007,0.00000000,0,0.00000068,928346,930135,2731,0.00123990
177.64500000,0.07510937,7929,0.02340016,0.00000000,0,0.00000054,930135,931018,1882,0.00128328
177.74500000,0.07633988,7867,0.02300345,0.00000000,0,0.00000021,931018,932134,2042,0.00209160
177.84500000,0.07736326,7883,0.02436010,0.00000000,0,0.00000057,932134,933570,2677,0.00134678
177.94500000,0.08122221,7911,0.02523591,0.00000000,0,0.00000071,933570,934816,2282,0.00123012
178.04500000,0.07776429,7876,0.02371770,0.00000000,0,0.00000054,934816,936073,2298,0.00126434
178.14500000,0.07510236,7915,0.02153587,0.00000000,0,0.00000048,936073,936857,1490,0.00124375
178.24500000,0.07637290,7840,0.02216464,0.00000000,0,0.00000051,936857,937633,1536,0.00204093
178.34500000,0.08069486,7889,0.02516713,0.00000000,0,0.00000055,937633,938877,2691,0.00215452
178.44500000,0.08316317,7902,0.02717401,0.00000000,0,0.00000055,938877,938100,2305,0.00147625
178.54500000,0.08022348,7889,0.02410646,0.00000000,0,0.00000053,938100,938771,1509,0.00128723
178.64500000,0.08558811,7863,0.02355358,0.00000000,0,0.00000059,938771,939461,1653,0.00126955
178.74500000,0.07829710,7876,0.02217576,0.00000000,0,0.00000050,939461,939983,1112,0.00127668
178.84500000,0.09607091,7924,0.02237270,0.00000000,0,0.00000083,939983,940470,1354,0.00125715
178.94500000,0.07670606,7858,0.02197356,0.00000000,0,0.00000052,940470,940941,1022,0.00124496
179.05000000,0.08036467,7865,0.02464204,0.00000000,0,0.00000054,940941,942230,2247,0.00216378
179.14500000,0.07962030,7830,0.02331602,0.00000000,0,0.00000060,942230,942822,1492,0.00124975
179.24500000,0.08025022,7853,0.02354144,0.00000000,0,0.00000053,942822,943481,1393,0.00213369
179.34500000,0.07924318,7911,0.02236442,0.00000000,0,0.00000046,943481,943833,1086,0.00125776
